"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","to be removed"
Gerber_South.A,20150829,2359,0.00,,85,65,,,,,,,72,71,,538,0.26,72.0,41.0,
Gerber_South.A,20150830,2359,0.00,,88,54,,,,,,,72,69,,571,0.20,89.0,30.0,
Gerber_South.A,20150831,2359,0.00,,92,61,,,,,,,71,69,,586,0.23,70.0,28.0,
Gerber_South.A,20150901,2359,0.00,,89,72,,,,,,,72,68,,631,0.24,76.0,28.0,
Gerber_South.A,20150902,2359,0.00,,84,60,,,,,,,73,69,,570,0.23,82.0,33.0,
Gerber_South.A,20150903,2359,0.00,,81,58,,,,,,,74,69,,554,0.19,,,
Gerber_South.A,20150904,2359,0.00,,82,55,,,,,,,73,69,,572,0.21,83.0,23.0,
Gerber_South.A,20150905,2359,0.00,,81,55,,,,,,,71,68,,589,0.26,50.0,18.0,
Gerber_South.A,20150906,2359,0.00,,90,54,,,,,,,72,67,,574,0.22,66.0,17.0,
Gerber_South.A,20150907,2359,0.00,,100,55,,,,,,,72,67,,571,0.22,67.0,17.0,
Gerber_South.A,20150908,2359,0.00,,98,55,,,,,,,74,67,,554,0.21,65.0,18.0,
Gerber_South.A,20150909,2359,0.00,,102,57,,,,,,,74,69,,562,0.22,60.0,15.0,
Gerber_South.A,20150910,2359,0.00,,107,62,,,,,,,75,70,,529,0.23,49.0,16.0,
Gerber_South.A,20150911,2359,0.00,,102,63,,,,,,,76,71,,459,0.18,67.0,21.0,
Gerber_South.A,20150912,2359,0.00,,88,62,,,,,,,74,71,,206,0.08,78.0,35.0,
Gerber_South.A,20150913,2359,0.00,,90,65,,,,,,,73,71,,248,0.10,80.0,36.0,
Gerber_South.A,20150914,2359,0.00,,73,66,,,,,,,73,71,,109,0.05,77.0,59.0,
Gerber_South.A,20150915,2359,0.00,,70,59,,,,,,,71,70,,176,0.06,83.0,55.0,
Gerber_South.A,20150916,2359,0.05,,66,54,,,,,,,70,68,,174,0.06,90.0,57.0,
Gerber_South.A,20150917,2359,0.00,,77,55,,,,,,,70,67,,519,0.16,96.0,38.0,
Gerber_South.A,20150918,2359,0.00,,89,55,,,,,,,71,67,,526,0.17,86.0,24.0,
Gerber_South.A,20150919,2359,0.00,,93,51,,,,,,,71,66,,513,0.17,87.0,21.0,
Gerber_South.A,20150920,2359,0.00,,96,54,,,,,,,71,67,,503,0.17,83.0,22.0,
Gerber_South.A,20150921,2359,0.00,,98,57,,,,,,,72,67,,502,0.18,82.0,22.0,
Gerber_South.A,20150922,2359,0.00,,87,55,,,,,,,72,68,,498,0.20,81.0,31.0,
Gerber_South.A,20150923,2359,0.00,,90,49,,,,,,,71,67,,485,0.16,90.0,23.0,
Gerber_South.A,20150924,2359,0.00,,95,56,,,,,,,71,68,,469,0.17,80.0,24.0,
Gerber_South.A,20150925,2359,0.00,,92,54,,,,,,,71,67,,483,0.18,73.0,24.0,
Gerber_South.A,20150926,2359,0.00,,92,55,,,,,,,71,67,,482,0.17,80.0,23.0,
Gerber_South.A,20150927,2359,0.00,,91,57,,,,,,,71,67,,474,0.18,76.0,22.0,
Gerber_South.A,20150928,2359,0.00,,89,55,,,,,,,70,67,,474,0.18,79.0,22.0,
Gerber_South.A,20150929,2359,0.00,,82,49,,,,,,,69,66,,474,0.16,84.0,26.0,
Gerber_South.A,20150930,2359,0.00,,75,48,,,,,,,68,65,,301,0.10,87.0,38.0,
Gerber_South.A,20151001,2359,0.02,,76,55,,,,,,,67,65,,248,0.07,93.0,45.0,
Gerber_South.A,20151002,2359,0.00,,88,52,,,,,,,67,65,,456,0.21,91.0,21.0,
Gerber_South.A,20151003,2359,0.00,,82,53,,,,,,,67,64,,458,0.22,56.0,20.0,
Gerber_South.A,20151004,2359,0.00,,89,60,,,,,,,68,65,,432,0.21,69.0,25.0,
Gerber_South.A,20151005,2359,0.00,,81,58,,,,,,,70,65,,487,0.15,90.0,76.0,
Gerber_South.A,20151006,2359,0.00,,83,52,,,,,,,70,65,,412,0.16,,,
Gerber_South.A,20151007,2359,0.00,,82,52,,,,,,,70,65,,327,0.15,,,
Gerber_South.A,20151008,2359,0.00,,86,60,,,,,,,71,67,,408,0.12,82.0,40.0,
Gerber_South.A,20151009,2359,0.00,,90,55,,,,,,,71,66,,419,0.14,86.0,26.0,
Gerber_South.A,20151010,2359,0.00,,86,51,,,,,,,70,66,,400,0.16,84.0,35.0,
Gerber_South.A,20151011,2359,0.00,,91,57,,,,,,,70,66,,415,0.15,78.0,26.0,
Gerber_South.A,20151012,2359,0.00,,94,53,,,,,,,70,65,,397,0.14,80.0,21.0,
Gerber_South.A,20151013,2359,0.08,,82,52,,,,,,,,,,365,,,,
Gerber_South.A,20151014,2359,0.00,,93,57,,,,,,,70,66,,379,0.14,67.0,23.0,
Gerber_South.A,20151015,2359,0.00,,89,55,,,,,,,70,66,,364,0.12,80.0,26.0,
Gerber_South.A,20151016,2359,0.00,,86,56,,,,,,,70,66,,354,0.12,83.0,35.0,
Gerber_South.A,20151017,2359,0.00,,79,49,,,,,,,,,,332,,,,
Gerber_South.A,20151018,2359,0.08,,75,54,,,,,,,69,66,,351,0.10,94.0,57.0,
Gerber_South.A,20151019,2359,0.00,,73,51,,,,,,,67,65,,301,0.08,95.0,54.0,
Gerber_South.A,20151020,2359,0.00,,81,51,,,,,,,66,64,,381,0.15,87.0,29.0,
Gerber_South.A,20151021,2359,0.00,,86,52,,,,,,,66,63,,374,0.14,69.0,21.0,
Gerber_South.A,20151022,2359,0.00,,82,52,,,,,,,66,63,,341,0.13,77.0,28.0,
Gerber_South.A,20151023,2359,0.00,,79,52,,,,,,,65,63,,269,0.10,81.0,32.0,
Gerber_South.A,20151024,2359,0.17,,78,49,,,,,,,,,,289,,,,
Gerber_South.A,20151025,2359,0.00,,79,50,,,,,,,65,63,,344,0.12,86.0,24.0,
Gerber_South.A,20151026,2359,0.00,,78,45,,,,,,,64,62,,352,0.11,90.0,31.0,
Gerber_South.A,20151027,2359,0.00,,67,54,,,,,,,63,62,,84,0.03,81.0,51.0,
Gerber_South.A,20151028,2359,0.07,,72,51,,,,,,,65,62,,270,0.07,95.0,51.0,
Gerber_South.A,20151029,2359,0.00,,77,51,,,,,,,63,61,,343,0.14,89.0,27.0,
Gerber_South.A,20151030,2359,0.00,,84,48,,,,,,,63,60,,332,0.11,77.0,25.0,
Gerber_South.A,20151031,2359,0.00,,78,46,,,,,,,63,60,,298,0.10,92.0,37.0,
Gerber_South.A,20151101,2359,0.09,,67,53,,,,,,,63,62,,111,0.04,96.0,68.0,
Gerber_South.A,20151102,2359,0.07,,68,51,,,,,,,63,61,,224,0.07,96.0,49.0,
Gerber_South.A,20151103,2359,0.00,,67,45,,,,,,,61,59,,328,0.12,74.0,27.0,
Gerber_South.A,20151104,2359,0.00,,65,36,,,,,,,59,57,,327,0.11,78.0,24.0,
Gerber_South.A,20151105,2359,0.00,,63,34,,,,,,,58,55,,268,0.07,85.0,32.0,
Gerber_South.A,20151106,2359,0.00,,71,40,,,,,,,57,55,,317,0.11,88.0,28.0,
Gerber_South.A,20151107,2359,0.00,,70,36,,,,,,,57,55,,301,0.08,92.0,33.0,
Gerber_South.A,20151108,2359,0.17,,53,42,,,,,,,57,56,,35,0.00,97.0,82.0,
Gerber_South.A,20151109,2359,0.54,,54,44,,,,,,,57,55,,82,0.01,97.0,80.0,
Gerber_South.A,20151110,2359,0.00,,61,37,,,,,,,55,54,,297,0.07,98.0,45.0,
Gerber_South.A,20151111,2359,0.00,,64,35,,,,,,,55,52,,297,0.06,93.0,40.0,
Gerber_South.A,20151112,2359,0.00,,67,47,,,,,,,55,52,,368,0.09,96.0,38.0,
Gerber_South.A,20151113,2359,0.00,,68,37,,,,,,,56,52,,281,0.07,96.0,38.0,
Gerber_South.A,20151114,2359,0.00,,64,37,,,,,,,56,52,,274,0.07,97.0,53.0,
Gerber_South.A,20151115,2359,0.49,,58,39,,,,,,,56,53,,160,0.04,95.0,60.0,
Gerber_South.A,20151116,2359,0.00,,58,35,,,,,,,53,51,,282,0.09,83.0,32.0,
Gerber_South.A,20151117,2359,0.00,,63,35,,,,,,,53,50,,197,0.05,92.0,43.0,
Gerber_South.A,20151118,2359,0.00,,64,36,,,,,,,54,50,,255,0.06,98.0,54.0,
Gerber_South.A,20151119,2359,0.00,,68,39,,,,,,,55,51,,247,0.06,98.0,50.0,
Gerber_South.A,20151120,2359,0.00,,75,47,,,,,,,56,53,,258,0.11,91.0,37.0,
Gerber_South.A,20151121,2359,0.00,,72,43,,,,,,,56,53,,240,0.09,88.0,30.0,
Gerber_South.A,20151122,2359,0.00,,72,42,,,,,,,56,52,,204,0.05,91.0,36.0,
Gerber_South.A,20151123,2359,0.00,,67,39,,,,,,,55,52,,248,0.07,94.0,45.0,
Gerber_South.A,20151124,2359,0.05,,57,36,,,,,,,54,52,,166,0.06,85.0,34.0,
Gerber_South.A,20151125,2359,0.00,,55,33,,,,,,,52,50,,231,0.06,93.0,37.0,
Gerber_South.A,20151126,2359,0.00,,54,37,,,,,,,50,48,,257,0.13,60.0,28.0,
Gerber_South.A,20151127,2359,0.00,,56,34,,,,,,,49,47,,261,0.11,52.0,23.0,
Gerber_South.A,20151128,2359,0.00,,56,31,,,,,,,49,46,,259,0.08,58.0,21.0,
Gerber_South.A,20151129,2359,0.00,,57,26,,,,,,,48,45,,256,0.05,74.0,23.0,
Gerber_South.A,20151130,2359,0.00,,51,26,,,,,,,47,45,,100,0.03,77.0,38.0,
Gerber_South.A,20151201,2359,0.00,,57,34,,,,,,,48,45,,183,0.04,82.0,43.0,
Gerber_South.A,20151202,2359,0.03,,57,44,,,,,,,50,47,,153,0.05,89.0,56.0,
Gerber_South.A,20151203,2359,0.22,,54,45,,,,,,,50,49,,35,0.01,96.0,70.0,
Gerber_South.A,20151204,2359,0.00,,60,41,,,,,,,52,49,,224,0.05,95.0,55.0,
Gerber_South.A,20151205,2359,0.01,,51,37,,,,,,,50,48,,107,0.02,97.0,72.0,
Gerber_South.A,20151206,2359,0.71,,52,46,,,,,,,50,49,,33,0.00,99.0,82.0,
Gerber_South.A,20151207,2359,0.03,,53,49,,,,,,,52,50,,39,0.00,100.0,99.0,
Gerber_South.A,20151208,2359,0.00,,56,52,,,,,,,53,52,,52,0.00,100.0,91.0,
Gerber_South.A,20151209,2359,0.27,,58,51,,,,,,,54,53,,28,0.00,100.0,90.0,
Gerber_South.A,20151210,2359,0.07,,62,47,,,,,,,54,53,,148,0.06,94.0,46.0,
Gerber_South.A,20151211,2359,0.00,,55,39,,,,,,,53,51,,122,0.03,98.0,65.0,
Gerber_South.A,20151212,2359,0.00,,52,35,,,,,,,51,49,,60,0.01,99.0,68.0,
Gerber_South.A,20151213,2359,0.02,,56,38,,,,,,,51,49,,101,0.06,94.0,49.0,
Gerber_South.A,20151214,2359,0.00,,53,34,,,,,,,49,46,,195,0.06,88.0,42.0,
Gerber_South.A,20151215,2359,0.00,,55,36,,,,,,,47,45,,230,0.08,76.0,38.0,
Gerber_South.A,20151216,2359,0.00,,54,32,,,,,,,48,44,,211,0.04,85.0,47.0,
Gerber_South.A,20151217,2359,0.00,,48,41,,,,,,,48,47,,63,0.01,90.0,65.0,
Gerber_South.A,20151218,2359,0.01,,49,43,,,,,,,48,47,,15,0.01,100.0,61.0,
Gerber_South.A,20151219,2359,0.00,,50,34,,,,,,,49,47,,110,0.01,100.0,78.0,
Gerber_South.A,20151220,2359,0.00,,46,34,,,,,,,47,46,,57,0.01,,,
Gerber_South.A,20151221,2359,0.00,,51,45,,,,,,,49,47,,19,0.00,100.0,97.0,
Gerber_South.A,20151222,2359,0.00,,58,49,,,,,,,51,49,,73,0.02,100.0,52.0,
Gerber_South.A,20151223,2359,0.09,,53,36,,,,,,,,,,157,,,,
Gerber_South.A,20151224,2359,0.20,,53,36,,,,,,,,,,147,,,,
Gerber_South.A,20151225,2359,0.09,,52,36,,,,,,,,,,136,,,,
Gerber_South.A,20151226,2359,0.22,,52,36,,,,,,,,,,137,,,,
Gerber_South.A,20151227,2359,0.24,,51,36,,,,,,,,,,114,,,,
Gerber_South.A,20151228,2359,0.28,,52,37,,,,,,,,,,112,,,,
Gerber_South.A,20151229,2359,0.24,,50,38,,,,,,,,,,119,,,,
Gerber_South.A,20151230,2359,0.00,,51,36,,,,,,,46,43,,175,0.04,95.0,64.0,
Gerber_South.A,20151231,2359,0.00,,52,33,,,,,,,44,42,,239,0.09,88.0,31.0,
Gerber_South.A,20160101,2359,0.00,,51,32,,,,,,,43,41,,218,0.09,52.0,27.0,
Gilroy.A,20150101,2359,0.00,,56,23,,,0,0,,,49,48,,243,0.06,87.0,28.0,
Gilroy.A,20150102,2359,0.00,,57,24,,,0,0,,,49,47,,239,0.06,91.0,28.0,
Gilroy.A,20150103,2359,0.00,,60,25,,,0,0,,,49,47,,236,0.05,91.0,41.0,
Gilroy.A,20150104,2359,0.00,,62,29,,,0,0,,,50,48,,199,0.05,90.0,42.0,
Gilroy.A,20150105,2359,0.00,,66,31,,,0,0,,,50,48,,239,0.08,90.0,36.0,
Gilroy.A,20150106,2359,0.00,,74,42,,,0,0,,,51,49,,240,0.08,90.0,37.0,
Gilroy.A,20150107,2359,0.00,,74,32,,,0,0,,,51,49,,241,0.07,91.0,34.0,
Gilroy.A,20150108,2359,0.00,,64,39,,,0,0,,,52,50,,152,0.04,90.0,55.0,
Gilroy.A,20150109,2359,0.00,,65,46,,,0,0,,,53,51,,119,0.03,90.0,55.0,
Gilroy.A,20150110,2359,0.00,,69,41,,,0,0,,,54,52,,224,0.06,94.0,41.0,
Gilroy.A,20150111,2359,0.00,,67,37,,,0,0,,,53,52,,230,0.06,95.0,54.0,
Gilroy.A,20150112,2359,0.00,,63,37,,,0,0,,,53,52,,223,0.06,96.0,57.0,
Gilroy.A,20150113,2359,0.00,,67,37,,,0,0,,,54,52,,215,0.05,96.0,39.0,
Gilroy.A,20150114,2359,0.00,,65,31,,,0,0,,,53,51,,253,0.06,93.0,46.0,
Gilroy.A,20150115,2359,0.00,,66,33,,,0,0,,,53,51,,245,0.07,93.0,42.0,
Gilroy.A,20150116,2359,0.00,,67,37,,,0,0,,,54,52,,223,0.07,91.0,43.0,
Gilroy.A,20150117,2359,0.00,,66,43,,,0,0,,,54,52,,227,0.07,88.0,65.0,
Gilroy.A,20150118,2359,0.00,,69,43,,,0,0,,,55,53,,248,0.07,94.0,64.0,
Gilroy.A,20150119,2359,0.00,,63,40,,,0,0,,,55,54,,123,0.03,93.0,70.0,
Gilroy.A,20150120,2359,0.00,,62,37,,,0,0,,,54,53,,223,0.06,95.0,53.0,
Gilroy.A,20150121,2359,0.00,,64,32,,,0,0,,,53,51,,264,0.07,93.0,49.0,
Gilroy.A,20150122,2359,0.00,,61,31,,,0,0,,,53,51,,178,0.05,92.0,55.0,
Gilroy.A,20150123,2359,0.00,,69,30,,,0,0,,,52,50,,269,0.08,93.0,31.0,
Gilroy.A,20150124,2359,0.00,,71,33,,,0,0,,,52,50,,278,0.10,90.0,30.0,
Gilroy.A,20150125,2359,0.00,,73,30,,,0,0,,,52,50,,285,0.09,88.0,36.0,
Gilroy.A,20150126,2359,0.00,,71,33,,,0,0,,,53,50,,200,0.06,89.0,32.0,
Gilroy.A,20150127,2359,0.00,,65,41,,,0,0,,,54,52,,121,0.04,86.0,49.0,
Gilroy.A,20150128,2359,0.00,,68,34,,,0,0,,,53,51,,258,0.07,92.0,42.0,
Gilroy.A,20150129,2359,0.00,,70,34,,,0,0,,,53,51,,280,0.09,91.0,40.0,
Gilroy.A,20150130,2359,0.00,,68,36,,,0,0,,,54,51,,226,0.06,96.0,46.0,
Gilroy.A,20150131,2359,0.00,,73,37,,,0,0,,,54,52,,295,0.09,96.0,20.0,
Gilroy.A,20150201,2359,0.00,,73,31,,,0,0,,,53,51,,279,0.09,84.0,27.0,
Gilroy.A,20150202,2359,0.00,,72,33,,,0,0,,,53,51,,293,0.10,87.0,30.0,
Gilroy.A,20150203,2359,0.00,,75,39,,,0,0,,,54,52,,266,0.08,87.0,34.0,
Gilroy.A,20150204,2359,0.00,,69,37,,,0,0,,,54,52,,257,0.07,91.0,54.0,
Gilroy.A,20150205,2359,0.00,,65,42,,,0,0,,,54,53,,190,0.05,94.0,59.0,
Gilroy.A,20150206,2359,0.96,,66,46,,,0,0,,,55,53,,106,0.04,94.0,55.0,
Gilroy.A,20150207,2359,0.60,,69,54,,,0,0,,,58,55,,172,0.04,95.0,78.0,
Gilroy.A,20150208,2359,0.62,,66,51,,,0,0,,,58,56,,76,0.03,96.0,73.0,
Gilroy.A,20150209,2359,0.01,,69,50,,,0,0,,,59,57,,301,0.09,90.0,54.0,
Gilroy.A,20150210,2359,0.00,,68,44,,,0,0,,,58,56,,313,0.09,92.0,51.0,
Gilroy.A,20150211,2359,0.00,,71,37,,,0,0,,,57,55,,321,0.10,94.0,43.0,
Gilroy.A,20150212,2359,0.00,,79,38,,,0,0,,,57,54,,341,0.10,94.0,38.0,
Gilroy.A,20150213,2359,0.00,,78,39,,,0,0,,,57,55,,344,0.11,96.0,32.0,
Gilroy.A,20150214,2359,0.00,,79,42,,,0,0,,,57,55,,352,0.12,94.0,36.0,
Gilroy.A,20150215,2359,0.00,,78,40,,,0,0,,,57,55,,348,0.12,95.0,29.0,
Gilroy.A,20150216,2359,0.00,,73,39,,,0,0,,,57,54,,356,0.11,93.0,44.0,
Gilroy.A,20150217,2359,0.00,,57,50,,,0,0,,,57,56,,60,0.01,95.0,79.0,
Gilroy.A,20150218,2359,0.00,,69,46,,,0,0,,,58,56,,302,0.09,90.0,56.0,
Gilroy.A,20150219,2359,0.00,,63,47,,,0,0,,,58,56,,199,0.05,95.0,75.0,
Gilroy.A,20150220,2359,0.00,,71,46,,,0,0,,,59,57,,303,0.09,90.0,49.0,
Gilroy.A,20150221,2359,0.00,,67,37,,,0,0,,,58,56,,366,0.10,96.0,57.0,
Gilroy.A,20150222,2359,0.00,,64,39,,,0,0,,,57,56,,263,0.09,87.0,37.0,
Gilroy.A,20150223,2359,0.00,,61,31,,,0,0,,,56,54,,303,0.10,91.0,29.0,
Gilroy.A,20150224,2359,0.00,,68,28,,,0,0,,,55,52,,400,0.13,90.0,14.0,
Gilroy.A,20150225,2359,0.00,,70,31,,,0,0,,,54,52,,388,0.13,84.0,32.0,
Gilroy.A,20150226,2359,0.00,,72,36,,,0,0,,,55,52,,367,0.13,90.0,35.0,
Gilroy.A,20150227,2359,0.00,,65,47,,,0,0,,,55,54,,235,0.09,87.0,50.0,
Gilroy.A,20150228,2359,0.00,,58,35,,,0,0,,,55,54,,148,0.04,89.0,57.0,
Gilroy.A,20150301,2359,0.00,,65,31,,,0,0,,,55,52,,404,0.12,95.0,41.0,
Gilroy.A,20150302,2359,0.00,,61,35,,,0,0,,,54,53,,236,0.06,87.0,57.0,
Gilroy.A,20150303,2359,0.00,,66,32,,,0,0,,,55,52,,372,0.10,95.0,48.0,
Gilroy.A,20150304,2359,0.00,,71,32,,,0,0,,,55,53,,425,0.13,91.0,25.0,
Gilroy.A,20150305,2359,0.00,,76,33,,,0,0,,,56,53,,434,0.14,86.0,23.0,
Gilroy.A,20150306,2359,0.00,,76,33,,,0,0,,,56,53,,441,0.15,86.0,22.0,
Gilroy.A,20150307,2359,0.00,,79,34,,,0,0,,,56,53,,440,0.16,84.0,24.0,
Gilroy.A,20150308,2359,0.00,,76,36,,,0,0,,,56,53,,438,0.15,86.0,32.0,
Gilroy.A,20150309,2359,0.00,,76,44,,,0,0,,,57,55,,410,0.13,89.0,39.0,
Gilroy.A,20150310,2359,0.00,,76,40,,,0,0,,,57,55,,293,0.09,96.0,42.0,
Gilroy.A,20150311,2359,0.12,,69,46,,,0,0,,,58,56,,289,0.08,94.0,55.0,
Gilroy.A,20150312,2359,0.00,,76,44,,,0,0,,,59,57,,433,0.14,95.0,46.0,
Gilroy.A,20150313,2359,0.00,,82,42,,,0,0,,,60,56,,358,0.13,90.0,33.0,
Gilroy.A,20150314,2359,0.00,,87,47,,,0,0,,,61,58,,435,0.16,86.0,20.0,
Gilroy.A,20150315,2359,0.00,,79,48,,,0,0,,,61,59,,392,0.15,74.0,24.0,
Gilroy.A,20150316,2359,0.00,,75,46,,,0,0,,,60,58,,366,0.15,80.0,37.0,
Gilroy.A,20150317,2359,0.00,,72,47,,,0,0,,,60,59,,441,0.19,80.0,32.0,
Gilroy.A,20150318,2359,0.00,,76,38,,,0,0,,,59,57,,480,0.16,88.0,28.0,
Gilroy.A,20150319,2359,0.00,,82,39,,,0,0,,,60,57,,492,0.17,88.0,25.0,
Gilroy.A,20150320,2359,0.00,,77,38,,,0,0,,,59,56,,386,0.15,90.0,21.0,
Gilroy.A,20150321,2359,0.00,,76,41,,,0,0,,,59,57,,450,0.16,87.0,32.0,
Gilroy.A,20150322,2359,0.00,,67,50,,,0,0,,,60,58,,299,0.09,89.0,58.0,
Gilroy.A,20150323,2359,0.04,,67,50,,,0,0,,,60,58,,361,0.12,93.0,43.0,
Gilroy.A,20150324,2359,0.00,,69,41,,,0,0,,,59,57,,441,0.16,89.0,52.0,
Gilroy.A,20150325,2359,0.00,,77,52,,,0,0,,,61,58,,486,0.18,82.0,36.0,
Gilroy.A,20150326,2359,0.00,,89,44,,,0,0,,,61,58,,513,0.18,85.0,22.0,
Gilroy.A,20150327,2359,0.00,,82,44,,,0,0,,,61,58,,514,0.20,86.0,39.0,
Gilroy.A,20150328,2359,0.00,,80,41,,,0,0,,,61,59,,515,0.21,92.0,32.0,
Gilroy.A,20150329,2359,0.00,,85,42,,,0,0,,,61,58,,538,0.20,83.0,22.0,
Gilroy.A,20150330,2359,0.00,,84,39,,,0,0,,,61,58,,515,0.20,83.0,22.0,
Gilroy.A,20150331,2359,0.00,,71,43,,,0,0,,,60,58,,476,0.20,87.0,29.0,
Gilroy.A,20150401,2359,0.00,,68,38,,,0,0,,,59,58,,525,0.21,83.0,26.0,
Gilroy.A,20150402,2359,0.00,,71,34,,,0,0,,,58,56,,556,0.22,83.0,25.0,
Gilroy.A,20150403,2359,0.00,,77,34,,,0,0,,,57,54,,556,0.21,87.0,19.0,
Gilroy.A,20150404,2359,0.00,,71,33,,,0,0,,,57,55,,545,0.21,79.0,25.0,
Gilroy.A,20150405,2359,0.00,,61,35,,,0,0,,,57,55,,383,0.12,79.0,48.0,
Gilroy.A,20150406,2359,0.00,,62,32,,,0,0,,,57,55,,505,0.15,83.0,34.0,
Gilroy.A,20150407,2359,0.47,,60,42,,,0,0,,,57,56,,457,0.14,92.0,53.0,
Gilroy.A,20150408,2359,0.00,,65,41,,,0,0,,,58,56,,489,0.15,92.0,45.0,
Gilroy.A,20150409,2359,0.00,,72,37,,,0,0,,,59,56,,540,0.17,93.0,30.0,
Gilroy.A,20150410,2359,0.00,,74,38,,,0,0,,,59,56,,565,0.19,89.0,15.0,
Gilroy.A,20150411,2359,0.00,,74,38,,,0,0,,,59,56,,559,0.22,85.0,31.0,
Gilroy.A,20150412,2359,0.00,,81,47,,,0,0,,,60,57,,565,0.21,90.0,30.0,
Gilroy.A,20150413,2359,0.00,,71,44,,,0,0,,,60,58,,568,0.19,88.0,51.0,
Gilroy.A,20150414,2359,0.12,,69,44,,,0,0,,,60,58,,609,0.23,76.0,16.0,
Gilroy.A,20150415,2359,0.00,,75,37,,,0,0,,,59,57,,602,0.24,84.0,21.0,
Gilroy.A,20150416,2359,0.00,,82,38,,,0,0,,,60,57,,612,0.22,75.0,19.0,
Gilroy.A,20150417,2359,0.00,,83,40,,,0,0,,,60,57,,605,0.23,77.0,20.0,
Gilroy.A,20150418,2359,0.00,,81,40,,,0,0,,,59,57,,603,0.21,93.0,28.0,
Gilroy.A,20150419,2359,0.00,,76,48,,,0,0,,,60,58,,529,0.17,90.0,46.0,
Gilroy.A,20150420,2359,0.00,,70,51,,,0,0,,,60,58,,449,0.14,91.0,57.0,
Gilroy.A,20150421,2359,0.00,,61,52,,,0,0,,,59,58,,257,0.08,88.0,66.0,
Gilroy.A,20150422,2359,0.00,,63,50,,,0,0,,,60,59,,468,0.14,93.0,64.0,
Gilroy.A,20150423,2359,0.00,,60,50,,,0,0,,,60,59,,424,0.12,88.0,65.0,
Gilroy.A,20150424,2359,0.04,,70,49,,,0,0,,,61,59,,572,0.22,85.0,30.0,
Gilroy.A,20150425,2359,0.12,,68,47,,,0,0,,,61,60,,547,0.20,94.0,47.0,
Gilroy.A,20150426,2359,0.00,,75,38,,,0,0,,,60,58,,614,0.24,91.0,29.0,
Gilroy.A,20150427,2359,0.00,,85,42,,,0,0,,,62,58,,620,0.23,88.0,30.0,
Gilroy.A,20150428,2359,0.00,,81,48,,,0,0,,,63,60,,600,0.24,91.0,37.0,
Gilroy.A,20150429,2359,0.00,,81,45,,,0,0,,,63,60,,631,0.22,91.0,30.0,
Gilroy.A,20150430,2359,0.00,,91,44,,,0,0,,,63,60,,627,0.26,84.0,21.0,
Gilroy.A,20150501,2359,0.11,,83,49,,,0,0,,,63,61,,626,0.23,90.0,29.0,
Gilroy.A,20150502,2359,0.00,,80,49,,,0,0,,,64,61,,592,0.20,90.0,31.0,
Gilroy.A,20150503,2359,0.00,,68,48,,,0,0,,,63,61,,594,0.19,86.0,50.0,
Gilroy.A,20150504,2359,0.11,,69,49,,,0,0,,,63,61,,541,0.17,82.0,54.0,
Gilroy.A,20150505,2359,0.00,,64,48,,,0,0,,,63,61,,596,0.19,84.0,58.0,
Gilroy.A,20150506,2359,0.00,,66,48,,,0,0,,,62,60,,561,0.18,83.0,55.0,
Gilroy.A,20150507,2359,0.01,,57,49,,,0,0,,,61,60,,214,0.05,92.0,68.0,
Gilroy.A,20150508,2359,0.00,,66,48,,,0,0,,,62,60,,481,0.14,92.0,58.0,
Gilroy.A,20150509,2359,0.00,,68,49,,,0,0,,,63,61,,475,0.14,90.0,60.0,
Gilroy.A,20150510,2359,0.00,,73,49,,,0,0,,,64,61,,565,0.18,88.0,52.0,
Gilroy.A,20150511,2359,0.00,,72,47,,,0,0,,,64,61,,585,0.20,91.0,45.0,
Gilroy.A,20150512,2359,0.00,,69,40,,,0,0,,,62,60,,637,0.23,88.0,30.0,
Gilroy.A,20150513,2359,0.00,,66,42,,,0,0,,,63,60,,601,0.19,81.0,47.0,
Gilroy.A,20150514,2359,0.00,,65,47,,,0,0,,,62,61,,401,0.12,83.0,57.0,
Gilroy.A,20150515,2359,0.24,,69,45,,,0,0,,,64,60,,565,0.18,88.0,50.0,
Gilroy.A,20150516,2359,0.00,,68,46,,,0,0,,,63,61,,578,0.18,89.0,56.0,
Gilroy.A,20150517,2359,0.00,,70,54,,,0,0,,,64,62,,545,0.19,74.0,51.0,
Gilroy.A,20150518,2359,0.00,,69,53,,,0,0,,,64,62,,450,0.17,72.0,52.0,
Gilroy.A,20150519,2359,0.00,,69,54,,,0,0,,,64,62,,473,0.16,75.0,53.0,
Gilroy.A,20150520,2359,0.00,,69,53,,,0,0,,,64,62,,480,0.15,85.0,54.0,
Gilroy.A,20150521,2359,0.00,,67,53,,,0,0,,,64,62,,443,0.15,83.0,59.0,
Gilroy.A,20150522,2359,0.00,,70,52,,,0,0,,,64,62,,433,0.14,82.0,54.0,
Gilroy.A,20150523,2359,0.00,,66,52,,,0,0,,,63,62,,411,0.14,83.0,61.0,
Gilroy.A,20150524,2359,0.00,,70,48,,,0,0,,,63,61,,547,0.17,89.0,57.0,
Gilroy.A,20150525,2359,0.00,,73,53,,,0,0,,,64,62,,518,0.16,88.0,52.0,
Gilroy.A,20150526,2359,0.00,,70,53,,,0,0,,,67,62,,559,0.17,86.0,57.0,
